Record Id,Account Owner.id,Account Owner,Rating,entity_name,Phone,Account Site,Parent Account.id,Parent Account,Website,Ticker Symbol,Industry,Created By.id,Created By,Modified By.id,Modified By,Created Time,Modified Time,address,Shipping Street,Billing City,Shipping City,Billing State,Shipping State,postal_code,Shipping Code,Billing Country,Shipping Country,Description,Last Activity Time,Tag,Source,Product Prospect USP,Brands 1 To G,Brands R To Z,Brands H To Q,All Brands,Company Name,Other Brands,GST Number,Company Registered Number,Bank Account Number,Bank Name,SWIFT Code,Last Closed Won Date,Last Closed Lost Date,No. of Closed Won Deals,Change Log Time,Locked,Last Enriched Time,Enrich Status,Country,Category,Business type,Other Category (Pls Specify),Connected To.module,Connected To.id
zcrm_3877682000000669107,zcrm_3877682000000325001,Liling Koa,,Bootiquewear,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,3/24/2020 14:26,,,,,,,,,,,,3/24/2020 14:26,,Instagram,,,,,,Bootiquewear,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669108,zcrm_3877682000000324001,Renee Tan,,Brain Fit,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,Educational,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669109,zcrm_3877682000000325001,Liling Koa,,Bralette Club,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Supermom,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669110,zcrm_3877682000000325001,Liling Koa,,Breedinglabs Pte Ltd,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Referral,"Electricity vendor for senoko, keppel.",,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669111,zcrm_3877682000000324001,Renee Tan,,Brilliant Prints,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,Canvas Printing,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669112,zcrm_3877682000000325001,Liling Koa,,Busyboardies,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669113,zcrm_3877682000000325001,Liling Koa,,BY MOLY,6593395342,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000044967001,YouQuan,5/22/2019 17:50,8/4/2025 15:16,,,,,,,,,,,looking for distributions or retailer instead of coming to fair,8/4/2025 15:16,,Instagram,,,,,,,,,,,,,,,,8/4/2025 15:16,FALSE,,,,,,,,
zcrm_3877682000000669114,zcrm_3877682000000325001,Liling Koa,,Cak Cak Kuti,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669115,zcrm_3877682000000325001,Liling Koa,,Carriebeans,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669116,zcrm_3877682000000325001,Liling Koa,,Celebrate with Cake,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Faith,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669117,zcrm_3877682000000325001,Liling Koa,,Charmant Kids,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,6/16/2020 13:53,,Instagram,,,,,,Empresa Trading Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669118,zcrm_3877682000000325001,Liling Koa,,Cheeky Chompers,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669119,zcrm_3877682000000325001,Liling Koa,,Chilli Padi Confinement,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669120,zcrm_3877682000000325001,Liling Koa,,Chubby and Chuckles,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669121,zcrm_3877682000000325001,Liling Koa,,Chubby Chubby,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Google,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669124,zcrm_3877682000000325001,Liling Koa,,Clean Tots,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669125,zcrm_3877682000000324001,Renee Tan,,CoCo Kidoo,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,Organic Products,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669126,zcrm_3877682000000324001,Renee Tan,,Confinement Nanny,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Google,Nanny Service,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669127,zcrm_3877682000000325001,Liling Koa,,Connezt Dots,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Faith,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669128,zcrm_3877682000000325001,Liling Koa,,Corine and Cake,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Faith,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669130,zcrm_3877682000000324001,Renee Tan,,Cotton On,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Googled,Babies Fashion,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669131,zcrm_3877682000000324001,Renee Tan,,Crochet SG,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669133,zcrm_3877682000000325001,Liling Koa,,D Link International,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Faith,Baby Monitor,,,,,D Link International Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669134,zcrm_3877682000000325001,Liling Koa,,Damon & Diorne Pte Ltd,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,5/22/2019 17:50,11/3/2021 9:17,,,,,,,,,,,,9/20/2024 12:03,,Faith,,,,,,Damon & Diorne Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669135,zcrm_3877682000000214008,Deepak Deepak,,Dear Baby,,,,,https://www.dearbaby.com.sg/,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Google,Online Baby Store,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669136,zcrm_3877682000000325001,Liling Koa,,Deer Industries,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669137,zcrm_3877682000000325001,Liling Koa,,Dentistar Singapore,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669138,zcrm_3877682000000325001,Liling Koa,,Ding Dong Shake,6596882517,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,80 Changi Road #02-40 Centropod@Changi,,Singapore,,,,419715,,Singapore,,,2/5/2020 14:10,,Food Fair,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669139,zcrm_3877682000000325001,Liling Koa,,Doctor Anywhere,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669140,zcrm_3877682000000325001,Liling Koa,,Drawn By Jessica,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,8/12/2025 12:01,,Supermom,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669141,zcrm_3877682000000325001,Liling Koa,,Dressed in Gabe,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669142,zcrm_3877682000000325001,Liling Koa,,Everyone & Baby Essential Trading,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,5/22/2019 17:50,7/15/2020 10:46,10 Anson Road #27-15 International Plaza,,,,Singapore,,79903,,,,,11/25/2022 16:03,,Instagram,,,,,,Everyone & Baby Essential Trading,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669143,zcrm_3877682000000324001,Renee Tan,,Ecko Loco,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669144,zcrm_3877682000000325001,Liling Koa,,Edifuny,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669145,zcrm_3877682000000325001,Liling Koa,,Egglet,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669146,zcrm_3877682000000325001,Liling Koa,,Elephant Bae,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669148,zcrm_3877682000000325001,Liling Koa,,Ella Wong Photography,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Google,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669149,zcrm_3877682000000325001,Liling Koa,,Enchante,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,5/22/2019 17:50,5/14/2020 9:44,,,,,,,,,,,,6/9/2020 16:05,,Faith,Toki Doki,,,,,Enchante,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669150,zcrm_3877682000000325001,Liling Koa,,Essa Grace,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669151,zcrm_3877682000000325001,Liling Koa,,Essential Living,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Google,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669152,zcrm_3877682000000325001,Liling Koa,,Essentialforq,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669153,zcrm_3877682000000324001,Renee Tan,,Essentially Oil,6597961382,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,18A Circuit Road #17-274,,Singapore,,,,371018,,Singapore,,,8/5/2019 15:32,,,Essential Oil Balms,,,,,,,,,,,,8/23/2019,,,,FALSE,,,,,,,,
zcrm_3877682000000669154,zcrm_3877682000000325001,Liling Koa,,Evanture,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669155,zcrm_3877682000000325001,Liling Koa,,Extra Nordic,6582109870,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000951001,William Chin,5/22/2019 17:50,11/24/2020 9:13,"183 Jalan Pelikat, #B1-79 The Promenade@Pelikat",,Singapore,,Singapore,,537643,,Singapore,,,8/12/2025 12:04,,Instagram,,,,,,Extranordic,,,,,,,12/2/2019,,,,FALSE,,,,,,,,
zcrm_3877682000000669156,zcrm_3877682000000324001,Renee Tan,,Ezcema Honey Co,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,Creams for Skin,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669157,zcrm_3877682000000324001,Renee Tan,,Faesol,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Faith,FMCG,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669158,zcrm_3877682000000325001,Liling Koa,,Financial Advisory,86867574,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000026704001,Alanis Chin,5/22/2019 17:50,3/26/2024 11:39,,,,,,,,,,,Financial products for parents and children,3/26/2024 11:39,,friend,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669159,zcrm_3877682000000325001,Liling Koa,,Fire land,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Faith,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669160,zcrm_3877682000000325001,Liling Koa,,Fly with Littleone,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,7/23/2020 14:03,,Faith,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669161,zcrm_3877682000000324001,Renee Tan,,Fox Kids,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Googled,Babies Fashion,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669162,zcrm_3877682000000325001,Liling Koa,,Freddie Frog Shoe,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669163,zcrm_3877682000000324001,Renee Tan,,FreshBell,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Food Fair,Food  Puches,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669164,zcrm_3877682000000325001,Liling Koa,,Fujifilm,6598430319,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/18/2020 19:09,"10 New Industrial Road, Fujifilm Building",,Singapore,,Singapore,,536201,,Singapore,,,2/18/2020 19:09,,Faith,,,,,,Fujifilm Asia pacific Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669165,zcrm_3877682000000325001,Liling Koa,,G Medics,8.22102E+12,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,"#514, Hyundai Park Ville 5F, 41, Gongwon-Ro, Guro-Gu, Seoul Korea",,Seoul,,,,14446,,South Korea,,,2/5/2020 14:10,,Enquiry,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669166,zcrm_3877682000000325001,Liling Koa,,Garden Picks,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Google,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669167,zcrm_3877682000000214008,Deepak Deepak,,Gentle Love,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669168,zcrm_3877682000000325001,Liling Koa,,Germ Killer,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Supermom,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669169,zcrm_3877682000000324001,Renee Tan,,Getha,6563382533,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000325001,Liling Koa,5/22/2019 17:50,6/7/2023 16:44,"19 Tanglin Road, #B1-19/20/21, Tanglin Shopping Centre",,Singapore,,,,247909,,Singapore,,"Person In Charge Not In, Can Send Email. Getha Hall 2 67.",5/24/2024 17:51,,Faith,Beddings,,,,,Getha Singapore Pte Ltd,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669170,zcrm_3877682000000324001,Renee Tan,,GI Distribution Services,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,Enquiry,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669172,zcrm_3877682000000325001,Liling Koa,,Gooberr Pte Ltd,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,"52 Telok Blangah Road, #03-01 Telok Blangah House",,Singapore,,Singapore,,98828,,Singapore,,,10/26/2023 10:31,,Instagram,,,,,,Gooberr Pte Ltd,,,,,,,12/19/2019,,,,FALSE,,,,,,,,
zcrm_3877682000000669173,zcrm_3877682000000324001,Renee Tan,,GoodMart,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669174,zcrm_3877682000000325001,Liling Koa,,Gwen & Friends,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669175,zcrm_3877682000000325001,Liling Koa,,Halal Baby,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669176,zcrm_3877682000000325001,Liling Koa,,Hamako,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,4/3/2020 14:28,,Supermom,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669177,zcrm_3877682000000325001,Liling Koa,,Handmade By Anne Kate,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669178,zcrm_3877682000000325001,Liling Koa,,HannaBe,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669179,zcrm_3877682000032777001,Enver Neo,,Happy Fish Swim School,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000032777001,Enver Neo,5/22/2019 17:50,4/18/2024 9:09,,,,,,,,,,,,6/19/2025 17:10,,,Swimming Lesson,,,,,,,,,,,,4/18/2024,,,,FALSE,,,,,,,,
zcrm_3877682000000669180,zcrm_3877682000000323001,Lu Yi Lim,,Happy Mama Oats,6593374401,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,672C Yishun Avenue 4 #10-556,,Singapore,,,,763672,,Singapore,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669181,zcrm_3877682000000325001,Liling Koa,,Happy Maternity,,,,,http://www.instagram.com/happymaternity,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669182,zcrm_3877682000000324001,Renee Tan,,Happy Monkey,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,,Organic Product,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669183,zcrm_3877682000000325001,Liling Koa,,Happy Play Box,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Instagram,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669184,zcrm_3877682000000325001,Liling Koa,,Happy You,6591161652,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,faith,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
zcrm_3877682000000669185,zcrm_3877682000000325001,Liling Koa,,Pealet Pte Ltd (Haruplate),,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000241001,Faith Chua,5/22/2019 17:50,6/20/2025 9:55,,,,,,,,,,,,6/20/2025 9:55,,Instagram,,,,,,Pealet Pte Ltd,,,,,,,,,,,FALSE,,,Singapore,,,,,
zcrm_3877682000000669186,zcrm_3877682000000325001,Liling Koa,,Health Tree Singapore,,,,,,,Baby Industry,zcrm_3877682000000200011,Conan Ng,zcrm_3877682000000200011,Conan Ng,5/22/2019 17:50,2/5/2020 14:10,,,,,,,,,,,,2/5/2020 14:10,,Google,,,,,,,,,,,,,,,,,FALSE,,,,,,,,
